DATE,REGION,GOUVERNORAT,Port,T.PECHE,ESPECE,GROUPE,QR,Année
30/04/2021,Est,Monastir,Sayada,Cotière,Roussette,P.blanc,525.4,2021
30/04/2021,Est,Monastir,Teboulba,Chalut benthique,Chien de mer,P.blanc,458.64,2021
30/04/2021,Est,Monastir,Teboulba,Chalut benthique,Raie,P.blanc,2445.3,2021
30/04/2021,Est,Monastir,Teboulba,Cotière,Chien de mer,P.blanc,244.24,2021
30/04/2021,Est,Monastir,Teboulba,Cotière,Raie,P.blanc,313.82,2021
30/04/2021,Est,Monastir,Bekalta,Cotière,Emissole,P.blanc,1249.6,2021
30/04/2021,Est,Monastir,Bekalta,Cotière,Raie,P.blanc,1604.6,2021
30/04/2021,Est,Nabeul-E,Beni Khiar,Cotière,Chien de mer,P.blanc,106.5,2021
30/04/2021,Est,Nabeul-E,Beni Khiar,Cotière,Raie,P.blanc,724.2,2021
30/04/2021,Est,Sousse,Sousse,Chalut benthique,Chien de mer,P.blanc,1536.21,2021
30/04/2021,Est,Sousse,Sousse,Chalut benthique,Raie,P.blanc,7316.01,2021
30/04/2021,Est,Sousse,Sousse,Cotière,Chien de mer,P.blanc,426,2021
30/04/2021,Est,Sousse,Sousse,Cotière,Raie,P.blanc,426,2021
30/04/2021,Est,Sousse,Essaloum,Cotière,Raie,P.blanc,426,2021
30/04/2021,Est,Sousse,Hergla,Cotière,Chien de mer,P.blanc,142,2021
30/04/2021,Est,Sousse,Port el Kantaoui,Cotière,Chien de mer,P.blanc,284,2021
30/04/2021,Est,Sousse,Sidi Abdelhamid,Cotière,Chien de mer,P.blanc,284,2021
30/04/2021,Nord,Bèja,Zouaraa,Cotière,Raie,P.blanc,1278,2021
30/04/2021,Nord,Bizerte,Bizerte,Chalut benthique,Chien de mer,P.blanc,2765.88,2021
30/04/2021,Nord,Bizerte,Bizerte,Chalut benthique,Roussette,P.blanc,3990.87,2021
30/04/2021,Nord,Bizerte,Bizerte,Chalut benthique,Raie,P.blanc,5577.39,2021
30/04/2021,Nord,Bizerte,Bizerte,Cotière,Chien de mer,P.blanc,576.52,2021
30/04/2021,Nord,Bizerte,Bizerte,Cotière,Raie,P.blanc,142,2021
30/04/2021,Nord,Bizerte,Mel. A.errahman,Lagunaire,Raie,P.blanc,10,2021
30/04/2021,Nord,Bizerte,Cap.Zebib,Cotière,Raie,P.blanc,440.2,2021
30/04/2021,Nord,Bizerte,Ghar.El melh,Cotière,Roussette,P.blanc,78.1,2021
30/04/2021,Nord,Bizerte,Sidi Mechreg,Cotière,Chien de mer,P.blanc,553.8,2021
30/04/2021,Nord,Jendouba,Tabarka,Chalut benthique,Chien de mer,P.blanc,748.8,2021
30/04/2021,Nord,Jendouba,Tabarka,Chalut benthique,Raie,P.blanc,2749.5,2021
30/04/2021,Nord,Jendouba,Tabarka,Cotière,Chien de mer,P.blanc,156.2,2021
30/04/2021,Nord,Jendouba,Tabarka,Cotière,Roussette,P.blanc,184.6,2021
30/04/2021,Nord,Jendouba,Tabarka,Cotière,Raie,P.blanc,454.4,2021
30/04/2021,Nord,Jendouba,Tabarka,Cotière,Ange de mer,P.blanc,170.4,2021
30/04/2021,Nord,Nabeul-N,Kélibia,Chalut benthique,Chien de mer,P.blanc,1201.59,2021
30/04/2021,Nord,Nabeul-N,Kélibia,Chalut benthique,Roussette,P.blanc,1575.99,2021
30/04/2021,Nord,Nabeul-N,Kélibia,Chalut benthique,Raie,P.blanc,8590.14,2021
30/04/2021,Nord,Nabeul-N,Kélibia,Cotière,Chien de mer,P.blanc,1640.1,2021
30/04/2021,Nord,Nabeul-N,Kélibia,Cotière,Raie,P.blanc,1535.02,2021
30/04/2021,Nord,Nabeul-N,Sidi Daoud,Cotière,Chien de mer,P.blanc,1405.8,2021
30/04/2021,Nord,Nabeul-N,Hammamet,Cotière,Chien de mer,P.blanc,142,2021
30/04/2021,Nord,Nabeul-N,Hammamet,Cotière,Raie,P.blanc,170.4,2021
30/04/2021,Nord,Nabeul-N,Hawaria,Cotière,Chien de mer,P.blanc,487.06,2021
30/04/2021,Nord,Nabeul-N,Hawaria,Cotière,Raie,P.blanc,8.52,2021
30/04/2021,Nord,Tunis,La Goulette,Chalut benthique,Chien de mer,P.blanc,287.82,2021
30/04/2021,Nord,Tunis,La Goulette,Chalut benthique,Roussette,P.blanc,283.14,2021
30/04/2021,Nord,Tunis,La Goulette,Chalut benthique,Emissole,P.blanc,1278.81,2021
30/04/2021,Nord,Tunis,La Goulette,Chalut benthique,Raie,P.blanc,1427.4,2021
30/04/2021,Nord,Tunis,La Goulette,Cotière,Chien de mer,P.blanc,38.34,2021
30/04/2021,Nord,Tunis,La Goulette,Cotière,Raie,P.blanc,803.72,2021
30/04/2021,Sud,Gabes,Gabes,Cotière,Chien de mer,P.blanc,5751,2021
30/04/2021,Sud,Gabes,Gabes,Cotière,Raie,P.blanc,1888.6,2021
30/04/2021,Sud,Gabes,Ghannouche,Cotière,Raie,P.blanc,1136,2021
30/04/2021,Sud,Medenine,Zarzis,Chalut benthique,Emissole,P.blanc,81.9,2021
30/04/2021,Sud,Medenine,Zarzis,Chalut benthique,Raie,P.blanc,46.8,2021
30/04/2021,Sud,Medenine,Zarzis,Chalut benthique,Ange de mer,P.blanc,58.5,2021
30/04/2021,Sud,Medenine,Zarzis,Cotière,Chien de mer,P.blanc,8214.7,2021
30/04/2021,Sud,Medenine,Zarzis,Cotière,Emissole,P.blanc,7568.6,2021
30/04/2021,Sud,Medenine,Zarzis,Cotière,Raie,P.blanc,13383.5,2021
30/04/2021,Sud,Medenine,Zarzis,Cotière,Ange de mer,P.blanc,14583.4,2021
30/04/2021,Sud,Medenine,Houmtsouk,Cotière,Chien de mer,P.blanc,568,2021
30/04/2021,Sud,Medenine,Houmtsouk,Cotière,Emissole,P.blanc,468.6,2021
30/04/2021,Sud,Medenine,Houmtsouk,Cotière,Raie,P.blanc,2130,2021
30/04/2021,Sud,Medenine,Houmtsouk,Cotière,Ange de mer,P.blanc,766.8,2021
30/04/2021,Sud,Medenine,Ajim,Cotière,Raie,P.blanc,127.8,2021
30/04/2021,Sud,Medenine,Elketf,Cotière,Chien de mer,P.blanc,3635.2,2021
30/04/2021,Sud,Medenine,Elketf,Cotière,Emissole,P.blanc,14015.4,2021
30/04/2021,Sud,Medenine,Elketf,Cotière,Raie,P.blanc,11814.4,2021
30/04/2021,Sud,Medenine,Biban,Lagunaire,Raie,P.blanc,49,2021
30/04/2021,Sud,Sfax,Sfax,Chalut benthique,Chien de mer,P.blanc,1436.76,2021
30/04/2021,Sud,Sfax,Sfax,Chalut benthique,Roussette,P.blanc,3077.1,2021
30/04/2021,Sud,Sfax,Sfax,Chalut benthique,Raie,P.blanc,2992.86,2021
30/04/2021,Sud,Sfax,Sfax,Cotière,Raie,P.blanc,2857.0968,2021
30/04/2021,Sud,Sfax,Ellouza,Cotière,Raie,P.blanc,2840,2021
30/04/2021,Sud,Sfax,Sidi Mansour,Cotière,Raie,P.blanc,808.548,2021
30/04/2021,Sud,Sfax,Mellita,Cotière,Roussette,P.blanc,4160.6,2021
30/04/2021,Sud,Sfax,Mellita,Cotière,Raie,P.blanc,2783.2,2021
30/04/2021,Sud,Sfax,Kratten,Cotière,Roussette,P.blanc,284,2021
30/04/2021,Sud,Sfax,Attaya,Cotière,Chien de mer,P.blanc,3124,2021
30/04/2021,Sud,Sfax,Attaya,Cotière,Roussette,P.blanc,4757,2021
30/04/2021,Sud,Sfax,Attaya,Cotière,Raie,P.blanc,6603,2021
31/05/2021,Est,Mahdia,Mahdia,Chalut benthique,Chien de mer,P.blanc,1240.2,2021
31/05/2021,Est,Mahdia,Mahdia,Chalut benthique,Roussette,P.blanc,1862.64,2021
31/05/2021,Est,Mahdia,Mahdia,Chalut benthique,Raie,P.blanc,4908.15,2021
31/05/2021,Est,Mahdia,Mahdia,Cotière,Chien de mer,P.blanc,1216.94,2021
31/05/2021,Est,Mahdia,Mahdia,Cotière,Roussette,P.blanc,51.12,2021
31/05/2021,Est,Mahdia,Mahdia,Cotière,Raie,P.blanc,443.04,2021
31/05/2021,Est,Mahdia,Chebba,Chalut benthique,Chien de mer,P.blanc,40950,2021
31/05/2021,Est,Mahdia,Chebba,Chalut benthique,Raie,P.blanc,17784,2021
31/05/2021,Est,Mahdia,Chebba,Cotière,Chien de mer,P.blanc,28116,2021
31/05/2021,Est,Mahdia,Chebba,Cotière,Raie,P.blanc,2414,2021
31/05/2021,Est,Monastir,Monastir,Chalut benthique,Roussette,P.blanc,421.2,2021
31/05/2021,Est,Monastir,Monastir,Chalut benthique,Emissole,P.blanc,105.3,2021
31/05/2021,Est,Monastir,Monastir,Chalut benthique,Raie,P.blanc,382.59,2021
31/05/2021,Est,Monastir,Monastir,Cotière,Emissole,P.blanc,284,2021
31/05/2021,Est,Monastir,Monastir,Cotière,Raie,P.blanc,205.9,2021
31/05/2021,Est,Monastir,Khnis,Cotière,Raie,P.blanc,242.82,2021
31/05/2021,Est,Monastir,Ksibet el Madiouni,Cotière,Chien de mer,P.blanc,205.9,2021
31/05/2021,Est,Monastir,Sayada,Chalut benthique,Roussette,P.blanc,73.71,2021
31/05/2021,Est,Monastir,Sayada,Chalut benthique,Raie,P.blanc,244.53,2021
31/05/2021,Est,Monastir,Sayada,Cotière,Roussette,P.blanc,326.6,2021
31/05/2021,Est,Monastir,Teboulba,Chalut benthique,Chien de mer,P.blanc,249.21,2021
31/05/2021,Est,Monastir,Teboulba,Chalut benthique,Roussette,P.blanc,604.89,2021
31/05/2021,Est,Monastir,Teboulba,Cotière,Chien de mer,P.blanc,593.56,2021
31/05/2021,Est,Monastir,Teboulba,Cotière,Raie,P.blanc,318.08,2021
31/05/2021,Est,Monastir,Bekalta,Cotière,Emissole,P.blanc,1959.6,2021
31/05/2021,Est,Monastir,Bekalta,Cotière,Raie,P.blanc,2243.6,2021
31/05/2021,Est,Nabeul-E,Beni Khiar,Cotière,Chien de mer,P.blanc,170.4,2021
31/05/2021,Est,Nabeul-E,Beni Khiar,Cotière,Raie,P.blanc,639,2021
31/05/2021,Est,Sousse,Sousse,Chalut benthique,Chien de mer,P.blanc,304.2,2021
31/05/2021,Est,Sousse,Sousse,Chalut benthique,Raie,P.blanc,3042,2021
31/05/2021,Est,Sousse,Sousse,Cotière,Chien de mer,P.blanc,923,2021
31/05/2021,Est,Sousse,Sousse,Cotière,Raie,P.blanc,568,2021
31/05/2021,Est,Sousse,Essaloum,Cotière,Raie,P.blanc,142,2021
31/05/2021,Est,Sousse,Port el Kantaoui,Cotière,Chien de mer,P.blanc,142,2021
31/05/2021,Est,Sousse,Port el Kantaoui,Cotière,Raie,P.blanc,142,2021
31/05/2021,Est,Sousse,Sidi Abdelhamid,Cotière,Chien de mer,P.blanc,355,2021
31/05/2021,Est,Sousse,Sidi Abdelhamid,Cotière,Raie,P.blanc,170.4,2021
31/05/2021,Nord,Bèja,Zouaraa,Cotière,Raie,P.blanc,1420,2021
31/05/2021,Nord,Ben Arous,Rades,Cotière,Raie,P.blanc,127.8,2021
31/05/2021,Nord,Ben Arous,Ezzahra,Cotière,Raie,P.blanc,85.2,2021
31/05/2021,Nord,Ben Arous,Hammam lif,Cotière,Raie,P.blanc,113.6,2021
31/05/2021,Nord,Bizerte,Bizerte,Chalut benthique,Chien de mer,P.blanc,2733.12,2021
31/05/2021,Nord,Bizerte,Bizerte,Chalut benthique,Roussette,P.blanc,2985.84,2021
31/05/2021,Nord,Bizerte,Bizerte,Chalut benthique,Raie,P.blanc,3985.02,2021
31/05/2021,Nord,Bizerte,Bizerte,Cotière,Chien de mer,P.blanc,871.88,2021
31/05/2021,Nord,Bizerte,Cap.Zebib,Cotière,Chien de mer,P.blanc,55.38,2021
31/05/2021,Nord,Bizerte,Cap.Zebib,Cotière,Raie,P.blanc,156.2,2021
31/05/2021,Nord,Bizerte,Ghar.El melh,Cotière,Roussette,P.blanc,3010.4,2021
31/05/2021,Nord,Bizerte,Ghar.El melh,Cotière,Raie,P.blanc,19.88,2021
31/05/2021,Nord,Jendouba,Tabarka,Chalut benthique,Chien de mer,P.blanc,807.3,2021
31/05/2021,Nord,Jendouba,Tabarka,Chalut benthique,Raie,P.blanc,2094.3,2021
31/05/2021,Nord,Jendouba,Tabarka,Cotière,Chien de mer,P.blanc,724.2,2021
31/05/2021,Nord,Jendouba,Tabarka,Cotière,Roussette,P.blanc,340.8,2021
31/05/2021,Nord,Jendouba,Tabarka,Cotière,Raie,P.blanc,468.6,2021
31/05/2021,Nord,Nabeul-N,Kélibia,Chalut benthique,Chien de mer,P.blanc,1700.01,2021
31/05/2021,Nord,Nabeul-N,Kélibia,Chalut benthique,Roussette,P.blanc,1168.83,2021
31/05/2021,Nord,Nabeul-N,Kélibia,Chalut benthique,Raie,P.blanc,6644.43,2021
31/05/2021,Nord,Nabeul-N,Kélibia,Cotière,Chien de mer,P.blanc,15950.86,2021
31/05/2021,Nord,Nabeul-N,Kélibia,Cotière,Raie,P.blanc,1087.72,2021
31/05/2021,Nord,Nabeul-N,Sidi Daoud,Cotière,Chien de mer,P.blanc,2399.8,2021
31/05/2021,Nord,Nabeul-N,Hammamet,Cotière,Chien de mer,P.blanc,170.4,2021
31/05/2021,Nord,Nabeul-N,Hammamet,Cotière,Raie,P.blanc,71,2021
31/05/2021,Nord,Nabeul-N,Hawaria,Cotière,Chien de mer,P.blanc,274.06,2021
31/05/2021,Nord,Nabeul-N,Hawaria,Cotière,Emissole,P.blanc,7588.48,2021
31/05/2021,Nord,Tunis,La Goulette,Chalut benthique,Chien de mer,P.blanc,264.42,2021
31/05/2021,Nord,Tunis,La Goulette,Chalut benthique,Roussette,P.blanc,224.64,2021
31/05/2021,Nord,Tunis,La Goulette,Chalut benthique,Emissole,P.blanc,1038.96,2021
31/05/2021,Nord,Tunis,La Goulette,Chalut benthique,Raie,P.blanc,842.4,2021
31/05/2021,Nord,Tunis,La Goulette,Cotière,Chien de mer,P.blanc,176.08,2021
31/05/2021,Nord,Tunis,La Goulette,Cotière,Raie,P.blanc,215.84,2021
31/05/2021,Sud,Gabes,Gabes,Cotière,Chien de mer,P.blanc,4785.4,2021
31/05/2021,Sud,Gabes,Gabes,Cotière,Raie,P.blanc,2059,2021
31/05/2021,Sud,Gabes,Zarrat,Cotière,Chien de mer,P.blanc,71,2021
31/05/2021,Sud,Medenine,Zarzis,Chalut benthique,Raie,P.blanc,23.4,2021
31/05/2021,Sud,Medenine,Zarzis,Chalut benthique,Ange de mer,P.blanc,81.9,2021
31/05/2021,Sud,Medenine,Zarzis,Cotière,Chien de mer,P.blanc,2492.1,2021
31/05/2021,Sud,Medenine,Zarzis,Cotière,Emissole,P.blanc,10891.4,2021
31/05/2021,Sud,Medenine,Zarzis,Cotière,Raie,P.blanc,4338.1,2021
31/05/2021,Sud,Medenine,Zarzis,Cotière,Ange de mer,P.blanc,13014.3,2021
31/05/2021,Sud,Medenine,Houmtsouk,Cotière,Chien de mer,P.blanc,1704,2021
31/05/2021,Sud,Medenine,Houmtsouk,Cotière,Emissole,P.blanc,681.6,2021
31/05/2021,Sud,Medenine,Houmtsouk,Cotière,Raie,P.blanc,6645.6,2021
31/05/2021,Sud,Medenine,Houmtsouk,Cotière,Ange de mer,P.blanc,1136,2021
31/05/2021,Sud,Medenine,Ajim,Cotière,Raie,P.blanc,2158.4,2021
31/05/2021,Sud,Medenine,Elketf,Cotière,Chien de mer,P.blanc,1704,2021
31/05/2021,Sud,Medenine,Elketf,Cotière,Emissole,P.blanc,11360,2021
31/05/2021,Sud,Medenine,Elketf,Cotière,Raie,P.blanc,10650,2021
31/05/2021,Sud,Medenine,Elgreen,Cotière,Raie,P.blanc,710,2021
31/05/2021,Sud,Sfax,Sfax,Chalut benthique,Chien de mer,P.blanc,2073.24,2021
31/05/2021,Sud,Sfax,Sfax,Chalut benthique,Roussette,P.blanc,3049.02,2021
31/05/2021,Sud,Sfax,Sfax,Chalut benthique,Raie,P.blanc,3679.65,2021
31/05/2021,Sud,Sfax,Sfax,Cotière,Chien de mer,P.blanc,3571.3852,2021
31/05/2021,Sud,Sfax,Sfax,Cotière,Raie,P.blanc,4285.6594,2021
31/05/2021,Sud,Sfax,Ellouza,Cotière,Chien de mer,P.blanc,3550,2021
31/05/2021,Sud,Sfax,Ellouza,Cotière,Raie,P.blanc,4260,2021
31/05/2021,Sud,Sfax,Sidi Mansour,Cotière,Chien de mer,P.blanc,1010.685,2021
31/05/2021,Sud,Sfax,Sidi Mansour,Cotière,Raie,P.blanc,1212.822,2021
31/05/2021,Sud,Sfax,Mellita,Cotière,Roussette,P.blanc,284,2021
31/05/2021,Sud,Sfax,Attaya,Cotière,Roussette,P.blanc,4402,2021
31/05/2021,Sud,Sfax,Attaya,Cotière,Raie,P.blanc,4373.6,2021
30/06/2021,Est,Mahdia,Mahdia,Chalut benthique,Chien de mer,P.blanc,2008.89,2021
30/06/2021,Est,Mahdia,Mahdia,Chalut benthique,Raie,P.blanc,2925,2021
30/06/2021,Est,Mahdia,Mahdia,Cotière,Chien de mer,P.blanc,1096.24,2021
30/06/2021,Est,Mahdia,Mahdia,Cotière,Raie,P.blanc,150.52,2021
30/06/2021,Est,Mahdia,Chebba,Chalut benthique,Chien de mer,P.blanc,35100,2021
30/06/2021,Est,Mahdia,Chebba,Chalut benthique,Raie,P.blanc,16965,2021
30/06/2021,Est,Mahdia,Chebba,Cotière,Chien de mer,P.blanc,37630,2021
30/06/2021,Est,Mahdia,Chebba,Cotière,Raie,P.blanc,1704,2021
30/06/2021,Est,Monastir,Monastir,Chalut benthique,Emissole,P.blanc,702,2021
30/06/2021,Est,Monastir,Monastir,Chalut benthique,Raie,P.blanc,631.8,2021
30/06/2021,Est,Monastir,Monastir,Cotière,Chien de mer,P.blanc,994,2021
30/06/2021,Est,Monastir,Monastir,Cotière,Emissole,P.blanc,170.4,2021
30/06/2021,Est,Monastir,Monastir,Cotière,Raie,P.blanc,583.62,2021
30/06/2021,Est,Monastir,Khnis,Cotière,Chien de mer,P.blanc,383.4,2021
30/06/2021,Est,Monastir,Khnis,Cotière,Raie,P.blanc,156.2,2021
30/06/2021,Est,Monastir,Ksibet el Madiouni,Cotière,Chien de mer,P.blanc,497,2021
30/06/2021,Est,Monastir,Ksibet el Madiouni,Cotière,Roussette,P.blanc,227.2,2021
30/06/2021,Est,Monastir,Sayada,Chalut benthique,Roussette,P.blanc,17.55,2021
30/06/2021,Est,Monastir,Sayada,Chalut benthique,Raie,P.blanc,218.79,2021
30/06/2021,Est,Monastir,Sayada,Cotière,Roussette,P.blanc,624.8,2021
30/06/2021,Est,Monastir,Teboulba,Chalut benthique,Chien de mer,P.blanc,264.42,2021
30/06/2021,Est,Monastir,Teboulba,Cotière,Chien de mer,P.blanc,1748.02,2021
30/06/2021,Est,Monastir,Teboulba,Cotière,Raie,P.blanc,479.96,2021
30/06/2021,Est,Nabeul-E,Beni Khiar,Cotière,Chien de mer,P.blanc,149.1,2021
30/06/2021,Est,Nabeul-E,Beni Khiar,Cotière,Raie,P.blanc,1150.2,2021
30/06/2021,Est,Sousse,Sousse,Chalut benthique,Chien de mer,P.blanc,866.97,2021
30/06/2021,Est,Sousse,Sousse,Chalut benthique,Raie,P.blanc,4867.2,2021
30/06/2021,Est,Sousse,Sousse,Cotière,Chien de mer,P.blanc,1704,2021
30/06/2021,Est,Sousse,Sousse,Cotière,Raie,P.blanc,426,2021
30/06/2021,Est,Sousse,Essaloum,Cotière,Raie,P.blanc,56.8,2021
30/06/2021,Est,Sousse,Port el Kantaoui,Cotière,Chien de mer,P.blanc,213,2021
30/06/2021,Est,Sousse,Port el Kantaoui,Cotière,Raie,P.blanc,142,2021
30/06/2021,Est,Sousse,Sidi Abdelhamid,Cotière,Chien de mer,P.blanc,383.4,2021
30/06/2021,Est,Sousse,Sidi Abdelhamid,Cotière,Raie,P.blanc,284,2021
30/06/2021,Nord,Bèja,Zouaraa,Cotière,Raie,P.blanc,1420,2021
30/06/2021,Nord,Ben Arous,Rades,Cotière,Raie,P.blanc,113.6,2021
30/06/2021,Nord,Ben Arous,Ezzahra,Cotière,Raie,P.blanc,156.2,2021
30/06/2021,Nord,Ben Arous,Hammam lif,Cotière,Raie,P.blanc,99.4,2021
30/06/2021,Nord,Ben Arous,Borj Cédria,Cotière,Raie,P.blanc,113.6,2021
30/06/2021,Nord,Bizerte,Bizerte,Chalut benthique,Chien de mer,P.blanc,2894.58,2021
30/06/2021,Nord,Bizerte,Bizerte,Chalut benthique,Roussette,P.blanc,2969.46,2021
30/06/2021,Nord,Bizerte,Bizerte,Chalut benthique,Raie,P.blanc,5193.63,2021
30/06/2021,Nord,Bizerte,Bizerte,Cotière,Chien de mer,P.blanc,1084.88,2021
30/06/2021,Nord,Bizerte,Mel. A.errahman,Lagunaire,Raie,P.blanc,100,2021
30/06/2021,Nord,Bizerte,Cap.Zebib,Cotière,Chien de mer,P.blanc,99.4,2021
30/06/2021,Nord,Bizerte,Cap.Zebib,Cotière,Raie,P.blanc,56.8,2021
30/06/2021,Nord,Bizerte,Ghar.El melh,Cotière,Chien de mer,P.blanc,35.5,2021
30/06/2021,Nord,Bizerte,Ghar.El melh,Cotière,Roussette,P.blanc,42.6,2021
30/06/2021,Nord,Bizerte,Ghar.El melh,Cotière,Raie,P.blanc,71,2021
30/06/2021,Nord,Jendouba,Tabarka,Chalut benthique,Chien de mer,P.blanc,924.3,2021
30/06/2021,Nord,Jendouba,Tabarka,Chalut benthique,Raie,P.blanc,3767.4,2021
30/06/2021,Nord,Jendouba,Tabarka,Cotière,Chien de mer,P.blanc,298.2,2021
30/06/2021,Nord,Jendouba,Tabarka,Cotière,Roussette,P.blanc,170.4,2021
30/06/2021,Nord,Jendouba,Tabarka,Cotière,Raie,P.blanc,213,2021
30/06/2021,Nord,Nabeul-N,Kélibia,Chalut benthique,Chien de mer,P.blanc,1482.39,2021
30/06/2021,Nord,Nabeul-N,Kélibia,Chalut benthique,Roussette,P.blanc,2394.99,2021
30/06/2021,Nord,Nabeul-N,Kélibia,Chalut benthique,Raie,P.blanc,4522.05,2021
30/06/2021,Nord,Nabeul-N,Kélibia,Cotière,Chien de mer,P.blanc,3706.2,2021
30/06/2021,Nord,Nabeul-N,Kélibia,Cotière,Raie,P.blanc,1803.4,2021
30/06/2021,Nord,Nabeul-N,Sidi Daoud,Cotière,Chien de mer,P.blanc,1022.4,2021
30/06/2021,Nord,Nabeul-N,Hammamet,Cotière,Chien de mer,P.blanc,170.4,2021
30/06/2021,Nord,Nabeul-N,Hammamet,Cotière,Raie,P.blanc,113.6,2021
30/06/2021,Nord,Nabeul-N,Hawaria,Cotière,Chien de mer,P.blanc,587.88,2021
30/06/2021,Nord,Nabeul-N,Hawaria,Cotière,Raie,P.blanc,306.72,2021
30/06/2021,Nord,Tunis,La Goulette,Chalut benthique,Chien de mer,P.blanc,473.85,2021
30/06/2021,Nord,Tunis,La Goulette,Chalut benthique,Roussette,P.blanc,329.94,2021
30/06/2021,Nord,Tunis,La Goulette,Chalut benthique,Emissole,P.blanc,1474.2,2021
30/06/2021,Nord,Tunis,La Goulette,Chalut benthique,Raie,P.blanc,1350.18,2021
30/06/2021,Nord,Tunis,La Goulette,Cotière,Chien de mer,P.blanc,9.94,2021
30/06/2021,Sud,Gabes,Gabes,Cotière,Chien de mer,P.blanc,5949.8,2021
30/06/2021,Sud,Gabes,Gabes,Cotière,Raie,P.blanc,1192.8,2021
30/06/2021,Sud,Gabes,Zarrat,Cotière,Raie,P.blanc,142,2021
30/06/2021,Sud,Medenine,Zarzis,Chalut benthique,Raie,P.blanc,526.5,2021
30/06/2021,Sud,Medenine,Zarzis,Cotière,Chien de mer,P.blanc,9414.6,2021
30/06/2021,Sud,Medenine,Zarzis,Cotière,Emissole,P.blanc,738.4,2021
30/06/2021,Sud,Medenine,Zarzis,Cotière,Raie,P.blanc,7937.8,2021
