DATE,REGION,GOUVERNORAT,Port,T.PECHE,ESPECE,GROUPE,QR,Année
30/06/2021,Sud,Medenine,Zarzis,Cotière,Ange de mer,P.blanc,21229,2021
30/06/2021,Sud,Medenine,Houmtsouk,Cotière,Chien de mer,P.blanc,2698,2021
30/06/2021,Sud,Medenine,Houmtsouk,Cotière,Emissole,P.blanc,2371.4,2021
30/06/2021,Sud,Medenine,Houmtsouk,Cotière,Raie,P.blanc,4260,2021
30/06/2021,Sud,Medenine,Houmtsouk,Cotière,Ange de mer,P.blanc,2996.2,2021
30/06/2021,Sud,Medenine,Ajim,Cotière,Raie,P.blanc,1306.4,2021
30/06/2021,Sud,Medenine,Elketf,Cotière,Chien de mer,P.blanc,6035,2021
30/06/2021,Sud,Medenine,Elketf,Cotière,Emissole,P.blanc,9088,2021
30/06/2021,Sud,Medenine,Elketf,Cotière,Raie,P.blanc,11928,2021
30/06/2021,Sud,Medenine,Biban,Lagunaire,Raie,P.blanc,61,2021
30/06/2021,Sud,Medenine,Elgreen,Cotière,Raie,P.blanc,284,2021
30/06/2021,Sud,Sfax,Sfax,Chalut benthique,Chien de mer,P.blanc,2713.23,2021
30/06/2021,Sud,Sfax,Sfax,Chalut benthique,Roussette,P.blanc,2267.46,2021
30/06/2021,Sud,Sfax,Sfax,Chalut benthique,Raie,P.blanc,4257.63,2021
30/06/2021,Sud,Sfax,Ellouza,Cotière,Chien de mer,P.blanc,1420,2021
30/06/2021,Sud,Sfax,Ellouza,Cotière,Raie,P.blanc,14200,2021
30/06/2021,Sud,Sfax,Attaya,Cotière,Roussette,P.blanc,5112,2021
31/07/2021,Est,Mahdia,Mahdia,Chalut benthique,Chien de mer,P.blanc,690.3,2021
31/07/2021,Est,Mahdia,Mahdia,Chalut benthique,Roussette,P.blanc,1872,2021
31/07/2021,Est,Mahdia,Mahdia,Chalut benthique,Raie,P.blanc,2761.2,2021
31/07/2021,Est,Mahdia,Mahdia,Cotière,Chien de mer,P.blanc,1739.5,2021
31/07/2021,Est,Mahdia,Mahdia,Cotière,Raie,P.blanc,255.6,2021
31/07/2021,Est,Mahdia,Chebba,Cotière,Chien de mer,P.blanc,56970.4,2021
31/07/2021,Est,Mahdia,Chebba,Cotière,Raie,P.blanc,2201,2021
31/07/2021,Est,Monastir,Monastir,Chalut benthique,Chien de mer,P.blanc,138.06,2021
31/07/2021,Est,Monastir,Monastir,Chalut benthique,Emissole,P.blanc,421.2,2021
31/07/2021,Est,Monastir,Monastir,Chalut benthique,Raie,P.blanc,678.6,2021
31/07/2021,Est,Monastir,Monastir,Cotière,Chien de mer,P.blanc,52.54,2021
31/07/2021,Est,Monastir,Monastir,Cotière,Emissole,P.blanc,44.02,2021
31/07/2021,Est,Monastir,Monastir,Cotière,Raie,P.blanc,352.16,2021
31/07/2021,Est,Monastir,Khnis,Cotière,Raie,P.blanc,159.04,2021
31/07/2021,Est,Monastir,Ksibet el Madiouni,Cotière,Chien de mer,P.blanc,511.2,2021
31/07/2021,Est,Monastir,Ksibet el Madiouni,Cotière,Roussette,P.blanc,355,2021
31/07/2021,Est,Monastir,Ksibet el Madiouni,Cotière,Raie,P.blanc,170.4,2021
31/07/2021,Est,Monastir,Sayada,Chalut benthique,Roussette,P.blanc,32.76,2021
31/07/2021,Est,Monastir,Sayada,Chalut benthique,Raie,P.blanc,128.7,2021
31/07/2021,Est,Monastir,Sayada,Cotière,Roussette,P.blanc,383.4,2021
31/07/2021,Est,Monastir,Teboulba,Chalut benthique,Chien de mer,P.blanc,1449.63,2021
31/07/2021,Est,Monastir,Teboulba,Chalut benthique,Raie,P.blanc,990.99,2021
31/07/2021,Est,Monastir,Teboulba,Cotière,Chien de mer,P.blanc,8253.04,2021
31/07/2021,Est,Monastir,Teboulba,Cotière,Raie,P.blanc,1080.62,2021
31/07/2021,Est,Monastir,Bekalta,Cotière,Emissole,P.blanc,2825.8,2021
31/07/2021,Est,Monastir,Bekalta,Cotière,Raie,P.blanc,2911,2021
31/07/2021,Est,Nabeul-E,Beni Khiar,Cotière,Chien de mer,P.blanc,149.1,2021
31/07/2021,Est,Nabeul-E,Beni Khiar,Cotière,Raie,P.blanc,724.2,2021
31/07/2021,Est,Sousse,Sousse,Chalut benthique,Chien de mer,P.blanc,60.84,2021
31/07/2021,Est,Sousse,Sousse,Chalut benthique,Raie,P.blanc,745.29,2021
31/07/2021,Est,Sousse,Sousse,Cotière,Chien de mer,P.blanc,213,2021
31/07/2021,Est,Sousse,Sousse,Cotière,Raie,P.blanc,142,2021
31/07/2021,Est,Sousse,Port el Kantaoui,Cotière,Chien de mer,P.blanc,142,2021
31/07/2021,Est,Sousse,Port el Kantaoui,Cotière,Raie,P.blanc,142,2021
31/07/2021,Nord,Bèja,Zouaraa,Cotière,Raie,P.blanc,1562,2021
31/07/2021,Nord,Ben Arous,Rades,Cotière,Raie,P.blanc,213,2021
31/07/2021,Nord,Ben Arous,Ezzahra,Cotière,Raie,P.blanc,163.3,2021
31/07/2021,Nord,Ben Arous,Hammam lif,Cotière,Raie,P.blanc,362.1,2021
31/07/2021,Nord,Bizerte,Bizerte,Chalut benthique,Chien de mer,P.blanc,2239.38,2021
31/07/2021,Nord,Bizerte,Bizerte,Chalut benthique,Roussette,P.blanc,1774.89,2021
31/07/2021,Nord,Bizerte,Bizerte,Chalut benthique,Raie,P.blanc,2489.76,2021
31/07/2021,Nord,Bizerte,Bizerte,Cotière,Chien de mer,P.blanc,1192.8,2021
31/07/2021,Nord,Bizerte,Mel. A.errahman,Lagunaire,Raie,P.blanc,25,2021
31/07/2021,Nord,Bizerte,Cap.Zebib,Cotière,Chien de mer,P.blanc,48.28,2021
31/07/2021,Nord,Bizerte,Ghar.El melh,Cotière,Chien de mer,P.blanc,35.5,2021
31/07/2021,Nord,Bizerte,Ghar.El melh,Cotière,Roussette,P.blanc,63.9,2021
31/07/2021,Nord,Bizerte,Sidi Mechreg,Cotière,Chien de mer,P.blanc,71,2021
31/07/2021,Nord,Jendouba,Tabarka,Chalut benthique,Chien de mer,P.blanc,239.85,2021
31/07/2021,Nord,Jendouba,Tabarka,Chalut benthique,Raie,P.blanc,1029.6,2021
31/07/2021,Nord,Jendouba,Tabarka,Cotière,Chien de mer,P.blanc,170.4,2021
31/07/2021,Nord,Jendouba,Tabarka,Cotière,Roussette,P.blanc,355,2021
31/07/2021,Nord,Jendouba,Tabarka,Cotière,Raie,P.blanc,355,2021
31/07/2021,Nord,Jendouba,Tabarka,Feu,Chien de mer,P.blanc,4370,2021
31/07/2021,Nord,Nabeul-N,Kélibia,Chalut benthique,Chien de mer,P.blanc,608.4,2021
31/07/2021,Nord,Nabeul-N,Kélibia,Chalut benthique,Roussette,P.blanc,1160.64,2021
31/07/2021,Nord,Nabeul-N,Kélibia,Chalut benthique,Raie,P.blanc,2770.56,2021
31/07/2021,Nord,Nabeul-N,Kélibia,Cotière,Chien de mer,P.blanc,2310.34,2021
31/07/2021,Nord,Nabeul-N,Kélibia,Cotière,Raie,P.blanc,1921.26,2021
31/07/2021,Nord,Nabeul-N,Sidi Daoud,Cotière,Chien de mer,P.blanc,390.5,2021
31/07/2021,Nord,Nabeul-N,Hammamet,Cotière,Chien de mer,P.blanc,99.4,2021
31/07/2021,Nord,Nabeul-N,Hammamet,Cotière,Roussette,P.blanc,170.4,2021
31/07/2021,Nord,Nabeul-N,Hammamet,Cotière,Raie,P.blanc,42.6,2021
31/07/2021,Nord,Nabeul-N,Hawaria,Cotière,Chien de mer,P.blanc,106.5,2021
31/07/2021,Nord,Nabeul-N,Hawaria,Cotière,Raie,P.blanc,241.4,2021
31/07/2021,Nord,Tunis,La Goulette,Chalut benthique,Chien de mer,P.blanc,194.22,2021
31/07/2021,Nord,Tunis,La Goulette,Chalut benthique,Roussette,P.blanc,117,2021
31/07/2021,Nord,Tunis,La Goulette,Chalut benthique,Emissole,P.blanc,351,2021
31/07/2021,Nord,Tunis,La Goulette,Chalut benthique,Raie,P.blanc,493.74,2021
31/07/2021,Sud,Gabes,Gabes,Cotière,Chien de mer,P.blanc,4118,2021
31/07/2021,Sud,Gabes,Gabes,Cotière,Raie,P.blanc,852,2021
31/07/2021,Sud,Gabes,Ghannouche,Cotière,Raie,P.blanc,710,2021
31/07/2021,Sud,Medenine,Zarzis,Cotière,Chien de mer,P.blanc,12737.4,2021
31/07/2021,Sud,Medenine,Zarzis,Cotière,Emissole,P.blanc,2399.8,2021
31/07/2021,Sud,Medenine,Zarzis,Cotière,Raie,P.blanc,6553.3,2021
31/07/2021,Sud,Medenine,Zarzis,Cotière,Ange de mer,P.blanc,2953.6,2021
31/07/2021,Sud,Medenine,Houmtsouk,Cotière,Chien de mer,P.blanc,5680,2021
31/07/2021,Sud,Medenine,Houmtsouk,Cotière,Emissole,P.blanc,4771.2,2021
31/07/2021,Sud,Medenine,Houmtsouk,Cotière,Raie,P.blanc,7426.6,2021
31/07/2021,Sud,Medenine,Houmtsouk,Cotière,Ange de mer,P.blanc,6347.4,2021
31/07/2021,Sud,Medenine,Ajim,Cotière,Raie,P.blanc,1576.2,2021
31/07/2021,Sud,Medenine,Boughrara,Cotière,Ange de mer,P.blanc,149.1,2021
31/07/2021,Sud,Medenine,Elketf,Cotière,Chien de mer,P.blanc,3266,2021
31/07/2021,Sud,Medenine,Elketf,Cotière,Emissole,P.blanc,6106,2021
31/07/2021,Sud,Medenine,Elketf,Cotière,Raie,P.blanc,7668,2021
31/07/2021,Sud,Sfax,Sfax,Cotière,Chien de mer,P.blanc,1012.6446,2021
31/07/2021,Sud,Sfax,Sfax,Cotière,Raie,P.blanc,5063.223,2021
31/07/2021,Sud,Sfax,Ellouza,Cotière,Chien de mer,P.blanc,1420,2021
31/07/2021,Sud,Sfax,Ellouza,Cotière,Raie,P.blanc,7100,2021
31/07/2021,Sud,Sfax,Sidi Mansour,Cotière,Chien de mer,P.blanc,288.0896,2021
31/07/2021,Sud,Sfax,Sidi Mansour,Cotière,Raie,P.blanc,1440.4764,2021
31/07/2021,Sud,Sfax,Mellita,Cotière,Chien de mer,P.blanc,710,2021
31/07/2021,Sud,Sfax,Attaya,Cotière,Roussette,P.blanc,5154.6,2021
31/08/2021,Est,Mahdia,Mahdia,Chalut benthique,Chien de mer,P.blanc,836.55,2021
31/08/2021,Est,Mahdia,Mahdia,Chalut benthique,Roussette,P.blanc,5775.12,2021
31/08/2021,Est,Mahdia,Mahdia,Chalut benthique,Raie,P.blanc,2743.65,2021
31/08/2021,Est,Mahdia,Mahdia,Cotière,Chien de mer,P.blanc,85.2,2021
31/08/2021,Est,Mahdia,Mahdia,Cotière,Roussette,P.blanc,102.24,2021
31/08/2021,Est,Mahdia,Mahdia,Cotière,Raie,P.blanc,323.76,2021
31/08/2021,Est,Mahdia,Chebba,Cotière,Chien de mer,P.blanc,54670,2021
31/08/2021,Est,Mahdia,Chebba,Cotière,Raie,P.blanc,2470.8,2021
31/08/2021,Est,Monastir,Monastir,Chalut benthique,Emissole,P.blanc,386.1,2021
31/08/2021,Est,Monastir,Monastir,Chalut benthique,Raie,P.blanc,585,2021
31/08/2021,Est,Monastir,Monastir,Cotière,Chien de mer,P.blanc,497,2021
31/08/2021,Est,Monastir,Monastir,Cotière,Raie,P.blanc,56.8,2021
31/08/2021,Est,Monastir,Ksibet el Madiouni,Cotière,Chien de mer,P.blanc,218.68,2021
31/08/2021,Est,Monastir,Sayada,Cotière,Roussette,P.blanc,397.6,2021
31/08/2021,Est,Monastir,Teboulba,Chalut benthique,Chien de mer,P.blanc,1595.88,2021
31/08/2021,Est,Monastir,Teboulba,Chalut benthique,Raie,P.blanc,1076.4,2021
31/08/2021,Est,Monastir,Teboulba,Cotière,Chien de mer,P.blanc,5455.64,2021
31/08/2021,Est,Monastir,Teboulba,Cotière,Raie,P.blanc,2304.66,2021
31/08/2021,Est,Monastir,Bekalta,Cotière,Emissole,P.blanc,2641.2,2021
31/08/2021,Est,Monastir,Bekalta,Cotière,Raie,P.blanc,4146.4,2021
31/08/2021,Est,Nabeul-E,Beni Khiar,Cotière,Chien de mer,P.blanc,1491,2021
31/08/2021,Est,Nabeul-E,Beni Khiar,Cotière,Raie,P.blanc,617.7,2021
31/08/2021,Est,Sousse,Sousse,Chalut benthique,Chien de mer,P.blanc,395.46,2021
31/08/2021,Est,Sousse,Sousse,Chalut benthique,Raie,P.blanc,2448.81,2021
31/08/2021,Est,Sousse,Sousse,Cotière,Chien de mer,P.blanc,497,2021
31/08/2021,Est,Sousse,Sousse,Cotière,Raie,P.blanc,497,2021
31/08/2021,Est,Sousse,Hergla,Cotière,Chien de mer,P.blanc,2333.06,2021
31/08/2021,Est,Sousse,Port el Kantaoui,Cotière,Chien de mer,P.blanc,284,2021
31/08/2021,Est,Sousse,Port el Kantaoui,Cotière,Raie,P.blanc,213,2021
31/08/2021,Est,Sousse,Sidi Abdelhamid,Cotière,Chien de mer,P.blanc,284,2021
31/08/2021,Nord,Bèja,Zouaraa,Cotière,Raie,P.blanc,1136,2021
31/08/2021,Nord,Ben Arous,Rades,Cotière,Raie,P.blanc,170.4,2021
31/08/2021,Nord,Ben Arous,Ezzahra,Cotière,Raie,P.blanc,163.3,2021
31/08/2021,Nord,Ben Arous,Hammam lif,Cotière,Raie,P.blanc,63.9,2021
31/08/2021,Nord,Bizerte,Bizerte,Chalut benthique,Chien de mer,P.blanc,2545.92,2021
31/08/2021,Nord,Bizerte,Bizerte,Chalut benthique,Roussette,P.blanc,1930.5,2021
31/08/2021,Nord,Bizerte,Bizerte,Chalut benthique,Raie,P.blanc,3793.14,2021
31/08/2021,Nord,Bizerte,Bizerte,Cotière,Chien de mer,P.blanc,1963.86,2021
31/08/2021,Nord,Bizerte,Mel. A.errahman,Lagunaire,Raie,P.blanc,50,2021
31/08/2021,Nord,Bizerte,Cap.Zebib,Cotière,Chien de mer,P.blanc,227.2,2021
31/08/2021,Nord,Bizerte,Cap.Zebib,Cotière,Raie,P.blanc,340.8,2021
31/08/2021,Nord,Bizerte,Ghar.El melh,Cotière,Chien de mer,P.blanc,59.64,2021
31/08/2021,Nord,Bizerte,Ghar.El melh,Cotière,Roussette,P.blanc,85.2,2021
31/08/2021,Nord,Bizerte,Sidi Mechreg,Cotière,Chien de mer,P.blanc,142,2021
31/08/2021,Nord,Jendouba,Tabarka,Chalut benthique,Chien de mer,P.blanc,468,2021
31/08/2021,Nord,Jendouba,Tabarka,Chalut benthique,Raie,P.blanc,1193.4,2021
31/08/2021,Nord,Jendouba,Tabarka,Cotière,Chien de mer,P.blanc,568,2021
31/08/2021,Nord,Jendouba,Tabarka,Cotière,Roussette,P.blanc,639,2021
31/08/2021,Nord,Jendouba,Tabarka,Cotière,Raie,P.blanc,568,2021
31/08/2021,Nord,Nabeul-N,Kélibia,Chalut benthique,Chien de mer,P.blanc,2165.67,2021
31/08/2021,Nord,Nabeul-N,Kélibia,Chalut benthique,Roussette,P.blanc,1692.99,2021
31/08/2021,Nord,Nabeul-N,Kélibia,Chalut benthique,Raie,P.blanc,4096.17,2021
31/08/2021,Nord,Nabeul-N,Kélibia,Cotière,Chien de mer,P.blanc,2433.88,2021
31/08/2021,Nord,Nabeul-N,Kélibia,Cotière,Raie,P.blanc,986.9,2021
31/08/2021,Nord,Nabeul-N,Hammamet,Cotière,Chien de mer,P.blanc,454.4,2021
31/08/2021,Nord,Nabeul-N,Hammamet,Cotière,Raie,P.blanc,113.6,2021
31/08/2021,Nord,Nabeul-N,Hawaria,Cotière,Chien de mer,P.blanc,1033.76,2021
31/08/2021,Nord,Tunis,La Goulette,Chalut benthique,Chien de mer,P.blanc,622.44,2021
31/08/2021,Nord,Tunis,La Goulette,Chalut benthique,Roussette,P.blanc,355.68,2021
31/08/2021,Nord,Tunis,La Goulette,Chalut benthique,Emissole,P.blanc,589.68,2021
31/08/2021,Nord,Tunis,La Goulette,Chalut benthique,Raie,P.blanc,973.44,2021
31/08/2021,Nord,Tunis,La Goulette,Cotière,Chien de mer,P.blanc,134.9,2021
31/08/2021,Nord,Tunis,La Goulette,Cotière,Raie,P.blanc,213,2021
31/08/2021,Sud,Gabes,Gabes,Cotière,Chien de mer,P.blanc,6262.2,2021
31/08/2021,Sud,Medenine,Zarzis,Cotière,Chien de mer,P.blanc,33412.6,2021
31/08/2021,Sud,Medenine,Zarzis,Cotière,Raie,P.blanc,2953.6,2021
31/08/2021,Sud,Medenine,Zarzis,Cotière,Ange de mer,P.blanc,55749.2,2021
31/08/2021,Sud,Medenine,Houmtsouk,Cotière,Chien de mer,P.blanc,2911,2021
31/08/2021,Sud,Medenine,Houmtsouk,Cotière,Emissole,P.blanc,1420,2021
31/08/2021,Sud,Medenine,Houmtsouk,Cotière,Raie,P.blanc,7100,2021
31/08/2021,Sud,Medenine,Houmtsouk,Cotière,Ange de mer,P.blanc,2868.4,2021
31/08/2021,Sud,Medenine,Ajim,Cotière,Raie,P.blanc,2016.4,2021
31/08/2021,Sud,Medenine,Elketf,Cotière,Chien de mer,P.blanc,738.4,2021
31/08/2021,Sud,Medenine,Elketf,Cotière,Emissole,P.blanc,1562,2021
31/08/2021,Sud,Medenine,Elketf,Cotière,Raie,P.blanc,1136,2021
31/08/2021,Sud,Sfax,Sfax,Cotière,Chien de mer,P.blanc,926.337,2021
31/08/2021,Sud,Sfax,Sfax,Cotière,Raie,P.blanc,2779.0252,2021
31/08/2021,Sud,Sfax,Ellouza,Cotière,Chien de mer,P.blanc,1420,2021
31/08/2021,Sud,Sfax,Ellouza,Cotière,Raie,P.blanc,4260,2021
31/08/2021,Sud,Sfax,Sidi Mansour,Cotière,Chien de mer,P.blanc,263.5378,2021
31/08/2021,Sud,Sfax,Sidi Mansour,Cotière,Raie,P.blanc,790.6276,2021
31/08/2021,Sud,Sfax,Skhira,Cotière,Chien de mer,P.blanc,2840,2021
31/08/2021,Sud,Sfax,Kratten,Cotière,Roussette,P.blanc,497,2021
31/08/2021,Sud,Sfax,Kratten,Cotière,Raie,P.blanc,923,2021
31/08/2021,Sud,Sfax,Attaya,Cotière,Chien de mer,P.blanc,5751,2021
31/08/2021,Sud,Sfax,Attaya,Cotière,Roussette,P.blanc,6887,2021
31/08/2021,Sud,Sfax,Attaya,Cotière,Raie,P.blanc,5751,2021
30/09/2021,Est,Mahdia,Mahdia,Chalut benthique,Chien de mer,P.blanc,3106.35,2021
30/09/2021,Est,Mahdia,Mahdia,Chalut benthique,Roussette,P.blanc,7700.94,2021
30/09/2021,Est,Mahdia,Mahdia,Chalut benthique,Raie,P.blanc,4586.4,2021
30/09/2021,Est,Mahdia,Mahdia,Cotière,Chien de mer,P.blanc,514.04,2021
30/09/2021,Est,Mahdia,Mahdia,Cotière,Raie,P.blanc,477.12,2021
30/09/2021,Est,Mahdia,Chebba,Cotière,Chien de mer,P.blanc,49842,2021
30/09/2021,Est,Mahdia,Chebba,Cotière,Raie,P.blanc,2130,2021
30/09/2021,Est,Monastir,Monastir,Chalut benthique,Emissole,P.blanc,234,2021
30/09/2021,Est,Monastir,Monastir,Chalut benthique,Raie,P.blanc,1017.9,2021
30/09/2021,Est,Monastir,Monastir,Cotière,Roussette,P.blanc,468.6,2021
30/09/2021,Est,Monastir,Khnis,Cotière,Raie,P.blanc,177.5,2021
30/09/2021,Est,Monastir,Sayada,Cotière,Roussette,P.blanc,284,2021
30/09/2021,Est,Monastir,Teboulba,Chalut benthique,Chien de mer,P.blanc,256.23,2021
30/09/2021,Est,Monastir,Teboulba,Chalut benthique,Raie,P.blanc,452.79,2021
30/09/2021,Est,Monastir,Teboulba,Cotière,Chien de mer,P.blanc,1759.38,2021
30/09/2021,Est,Monastir,Teboulba,Cotière,Raie,P.blanc,498.42,2021
30/09/2021,Est,Monastir,Bekalta,Cotière,Roussette,P.blanc,2044.8,2021
30/09/2021,Est,Monastir,Bekalta,Cotière,Emissole,P.blanc,2641.2,2021
30/09/2021,Est,Nabeul-E,Beni Khiar,Cotière,Chien de mer,P.blanc,340.8,2021
30/09/2021,Est,Nabeul-E,Beni Khiar,Cotière,Raie,P.blanc,447.3,2021
30/09/2021,Est,Sousse,Sousse,Chalut benthique,Chien de mer,P.blanc,577.98,2021
30/09/2021,Est,Sousse,Sousse,Chalut benthique,Raie,P.blanc,3285.36,2021
30/09/2021,Est,Sousse,Sousse,Cotière,Chien de mer,P.blanc,497,2021
30/09/2021,Est,Sousse,Sousse,Cotière,Raie,P.blanc,355,2021
30/09/2021,Est,Sousse,Hergla,Cotière,Chien de mer,P.blanc,426,2021
30/09/2021,Est,Sousse,Port el Kantaoui,Cotière,Chien de mer,P.blanc,213,2021
30/09/2021,Est,Sousse,Port el Kantaoui,Cotière,Raie,P.blanc,142,2021
30/09/2021,Est,Sousse,Sidi Abdelhamid,Cotière,Chien de mer,P.blanc,355,2021
30/09/2021,Nord,Bèja,Zouaraa,Cotière,Raie,P.blanc,1278,2021
30/09/2021,Nord,Ben Arous,Ezzahra,Cotière,Raie,P.blanc,184.6,2021
30/09/2021,Nord,Bizerte,Bizerte,Chalut benthique,Chien de mer,P.blanc,3407.04,2021
30/09/2021,Nord,Bizerte,Bizerte,Chalut benthique,Roussette,P.blanc,1526.85,2021
30/09/2021,Nord,Bizerte,Bizerte,Chalut benthique,Raie,P.blanc,1912.95,2021
30/09/2021,Nord,Bizerte,Bizerte,Cotière,Chien de mer,P.blanc,528.24,2021
30/09/2021,Nord,Bizerte,Mel. A.errahman,Lagunaire,Raie,P.blanc,50,2021
30/09/2021,Nord,Bizerte,Cap.Zebib,Cotière,Chien de mer,P.blanc,184.6,2021
30/09/2021,Nord,Bizerte,Cap.Zebib,Cotière,Raie,P.blanc,85.2,2021
30/09/2021,Nord,Bizerte,Ghar.El melh,Cotière,Chien de mer,P.blanc,430.26,2021
30/09/2021,Nord,Jendouba,Tabarka,Chalut benthique,Chien de mer,P.blanc,386.1,2021
30/09/2021,Nord,Jendouba,Tabarka,Chalut benthique,Raie,P.blanc,819,2021
30/09/2021,Nord,Jendouba,Tabarka,Cotière,Chien de mer,P.blanc,355,2021
30/09/2021,Nord,Jendouba,Tabarka,Cotière,Roussette,P.blanc,497,2021
30/09/2021,Nord,Jendouba,Tabarka,Cotière,Raie,P.blanc,553.8,2021
30/09/2021,Nord,Jendouba,Tabarka,Cotière,Ange de mer,P.blanc,497,2021
30/09/2021,Nord,Nabeul-N,Kélibia,Chalut benthique,Chien de mer,P.blanc,1605.24,2021
30/09/2021,Nord,Nabeul-N,Kélibia,Chalut benthique,Roussette,P.blanc,1759.68,2021
30/09/2021,Nord,Nabeul-N,Kélibia,Chalut benthique,Raie,P.blanc,3804.84,2021
30/09/2021,Nord,Nabeul-N,Kélibia,Cotière,Chien de mer,P.blanc,4001.56,2021
30/09/2021,Nord,Nabeul-N,Kélibia,Cotière,Raie,P.blanc,579.36,2021
30/09/2021,Nord,Nabeul-N,Sidi Daoud,Cotière,Chien de mer,P.blanc,418.9,2021
30/09/2021,Nord,Nabeul-N,Hammamet,Cotière,Chien de mer,P.blanc,568,2021
30/09/2021,Nord,Nabeul-N,Hammamet,Cotière,Raie,P.blanc,85.2,2021
30/09/2021,Nord,Tunis,La Goulette,Chalut benthique,Chien de mer,P.blanc,411.84,2021
30/09/2021,Nord,Tunis,La Goulette,Chalut benthique,Roussette,P.blanc,182.52,2021
30/09/2021,Nord,Tunis,La Goulette,Chalut benthique,Emissole,P.blanc,702,2021
30/09/2021,Nord,Tunis,La Goulette,Chalut benthique,Raie,P.blanc,842.4,2021
30/09/2021,Nord,Tunis,La Goulette,Cotière,Chien de mer,P.blanc,44.02,2021
30/09/2021,Nord,Tunis,La Goulette,Cotière,Raie,P.blanc,34.08,2021
30/09/2021,Sud,Gabes,Gabes,Cotière,Chien de mer,P.blanc,7739,2021
30/09/2021,Sud,Gabes,Zarrat,Cotière,Chien de mer,P.blanc,426,2021
30/09/2021,Sud,Medenine,Zarzis,Cotière,Chien de mer,P.blanc,923,2021
