DATE,REGION,GOUVERNORAT,Port,T.PECHE,ESPECE,GROUPE,QR,Année
30/09/2021,Sud,Medenine,Zarzis,Cotière,Raie,P.blanc,3692,2021
30/09/2021,Sud,Medenine,Zarzis,Cotière,Ange de mer,P.blanc,2769,2021
30/09/2021,Sud,Medenine,Houmtsouk,Cotière,Chien de mer,P.blanc,2840,2021
30/09/2021,Sud,Medenine,Houmtsouk,Cotière,Emissole,P.blanc,1874.4,2021
30/09/2021,Sud,Medenine,Houmtsouk,Cotière,Raie,P.blanc,4260,2021
30/09/2021,Sud,Medenine,Houmtsouk,Cotière,Ange de mer,P.blanc,4146.4,2021
30/09/2021,Sud,Medenine,Ajim,Cotière,Raie,P.blanc,340.8,2021
30/09/2021,Sud,Medenine,Elketf,Cotière,Chien de mer,P.blanc,1136,2021
30/09/2021,Sud,Medenine,Elketf,Cotière,Emissole,P.blanc,738.4,2021
30/09/2021,Sud,Medenine,Elketf,Cotière,Raie,P.blanc,426,2021
30/09/2021,Sud,Sfax,Sfax,Cotière,Raie,P.blanc,2779.0252,2021
30/09/2021,Sud,Sfax,Ellouza,Cotière,Raie,P.blanc,4260,2021
30/09/2021,Sud,Sfax,Sidi Mansour,Cotière,Raie,P.blanc,790.6276,2021
30/09/2021,Sud,Sfax,Skhira,Cotière,Chien de mer,P.blanc,5396,2021
30/09/2021,Sud,Sfax,Kratten,Cotière,Roussette,P.blanc,994,2021
30/09/2021,Sud,Sfax,Attaya,Cotière,Roussette,P.blanc,5396,2021
31/10/2021,Est,Mahdia,Mahdia,Chalut benthique,Chien de mer,P.blanc,1134.9,2021
31/10/2021,Est,Mahdia,Mahdia,Chalut benthique,Roussette,P.blanc,1539.72,2021
31/10/2021,Est,Mahdia,Mahdia,Chalut benthique,Raie,P.blanc,2344.68,2021
31/10/2021,Est,Mahdia,Mahdia,Cotière,Chien de mer,P.blanc,667.4,2021
31/10/2021,Est,Mahdia,Mahdia,Cotière,Raie,P.blanc,119.28,2021
31/10/2021,Est,Mahdia,Chebba,Chalut benthique,Chien de mer,P.blanc,45045,2021
31/10/2021,Est,Mahdia,Chebba,Chalut benthique,Raie,P.blanc,21645,2021
31/10/2021,Est,Mahdia,Chebba,Cotière,Chien de mer,P.blanc,35500,2021
31/10/2021,Est,Mahdia,Chebba,Cotière,Raie,P.blanc,2840,2021
31/10/2021,Est,Monastir,Monastir,Chalut benthique,Raie,P.blanc,163.8,2021
31/10/2021,Est,Monastir,Monastir,Cotière,Chien de mer,P.blanc,142,2021
31/10/2021,Est,Monastir,Monastir,Cotière,Emissole,P.blanc,426,2021
31/10/2021,Est,Monastir,Monastir,Cotière,Raie,P.blanc,85.2,2021
31/10/2021,Est,Monastir,Khnis,Cotière,Raie,P.blanc,227.2,2021
31/10/2021,Est,Monastir,Sayada,Cotière,Roussette,P.blanc,255.6,2021
31/10/2021,Est,Monastir,Teboulba,Chalut benthique,Chien de mer,P.blanc,279.63,2021
31/10/2021,Est,Monastir,Teboulba,Chalut benthique,Raie,P.blanc,207.09,2021
31/10/2021,Est,Monastir,Teboulba,Cotière,Chien de mer,P.blanc,1397.28,2021
31/10/2021,Est,Monastir,Teboulba,Cotière,Raie,P.blanc,194.54,2021
31/10/2021,Est,Monastir,Bekalta,Cotière,Emissole,P.blanc,1675.6,2021
31/10/2021,Est,Monastir,Bekalta,Cotière,Raie,P.blanc,2754.8,2021
31/10/2021,Est,Nabeul-E,Beni Khiar,Cotière,Chien de mer,P.blanc,85.2,2021
31/10/2021,Est,Nabeul-E,Beni Khiar,Cotière,Raie,P.blanc,817.92,2021
31/10/2021,Est,Sousse,Sousse,Chalut benthique,Chien de mer,P.blanc,60.84,2021
31/10/2021,Est,Sousse,Sousse,Chalut benthique,Raie,P.blanc,152.1,2021
31/10/2021,Est,Sousse,Sousse,Cotière,Chien de mer,P.blanc,213,2021
31/10/2021,Est,Sousse,Sousse,Cotière,Raie,P.blanc,142,2021
31/10/2021,Est,Sousse,Port el Kantaoui,Cotière,Chien de mer,P.blanc,113.6,2021
31/10/2021,Est,Sousse,Sidi Abdelhamid,Cotière,Chien de mer,P.blanc,142,2021
31/10/2021,Est,Sousse,Sidi Abdelhamid,Cotière,Raie,P.blanc,142,2021
31/10/2021,Nord,Bèja,Zouaraa,Cotière,Raie,P.blanc,1136,2021
31/10/2021,Nord,Ben Arous,Hammam lif,Cotière,Ange de mer,P.blanc,113.6,2021
31/10/2021,Nord,Ben Arous,Borj Cédria,Cotière,Raie,P.blanc,142,2021
31/10/2021,Nord,Bizerte,Bizerte,Chalut benthique,Chien de mer,P.blanc,2901.6,2021
31/10/2021,Nord,Bizerte,Bizerte,Chalut benthique,Roussette,P.blanc,635.31,2021
31/10/2021,Nord,Bizerte,Bizerte,Chalut benthique,Raie,P.blanc,1485.9,2021
31/10/2021,Nord,Bizerte,Bizerte,Cotière,Chien de mer,P.blanc,870.46,2021
31/10/2021,Nord,Bizerte,Mel. A.errahman,Lagunaire,Raie,P.blanc,107,2021
31/10/2021,Nord,Bizerte,Cap.Zebib,Cotière,Chien de mer,P.blanc,53.96,2021
31/10/2021,Nord,Bizerte,Cap.Zebib,Cotière,Raie,P.blanc,56.8,2021
31/10/2021,Nord,Bizerte,Ghar.El melh,Cotière,Chien de mer,P.blanc,173.24,2021
31/10/2021,Nord,Bizerte,Ghar.El melh,Cotière,Roussette,P.blanc,142,2021
31/10/2021,Nord,Bizerte,Ghar.El melh,Cotière,Raie,P.blanc,58.22,2021
31/10/2021,Nord,Jendouba,Tabarka,Chalut benthique,Chien de mer,P.blanc,631.8,2021
31/10/2021,Nord,Jendouba,Tabarka,Chalut benthique,Raie,P.blanc,1064.7,2021
31/10/2021,Nord,Jendouba,Tabarka,Cotière,Chien de mer,P.blanc,639,2021
31/10/2021,Nord,Jendouba,Tabarka,Cotière,Raie,P.blanc,426,2021
31/10/2021,Nord,Jendouba,Tabarka,Cotière,Ange de mer,P.blanc,312.4,2021
31/10/2021,Nord,Nabeul-N,Kélibia,Chalut benthique,Chien de mer,P.blanc,1037.79,2021
31/10/2021,Nord,Nabeul-N,Kélibia,Chalut benthique,Roussette,P.blanc,795.6,2021
31/10/2021,Nord,Nabeul-N,Kélibia,Chalut benthique,Raie,P.blanc,1728.09,2021
31/10/2021,Nord,Nabeul-N,Kélibia,Cotière,Chien de mer,P.blanc,2653.98,2021
31/10/2021,Nord,Nabeul-N,Kélibia,Cotière,Raie,P.blanc,778.16,2021
31/10/2021,Nord,Nabeul-N,Sidi Daoud,Cotière,Chien de mer,P.blanc,262.7,2021
31/10/2021,Nord,Nabeul-N,Hammamet,Cotière,Chien de mer,P.blanc,213,2021
31/10/2021,Nord,Nabeul-N,Hammamet,Cotière,Raie,P.blanc,113.6,2021
31/10/2021,Nord,Nabeul-N,Hawaria,Cotière,Chien de mer,P.blanc,42.6,2021
31/10/2021,Nord,Tunis,La Goulette,Chalut benthique,Chien de mer,P.blanc,154.44,2021
31/10/2021,Nord,Tunis,La Goulette,Chalut benthique,Roussette,P.blanc,30.42,2021
31/10/2021,Nord,Tunis,La Goulette,Chalut benthique,Emissole,P.blanc,194.22,2021
31/10/2021,Nord,Tunis,La Goulette,Chalut benthique,Raie,P.blanc,243.36,2021
31/10/2021,Nord,Tunis,La Goulette,Cotière,Chien de mer,P.blanc,97.98,2021
31/10/2021,Sud,Gabes,Gabes,Cotière,Chien de mer,P.blanc,3550,2021
31/10/2021,Sud,Gabes,Gabes,Cotière,Raie,P.blanc,511.2,2021
31/10/2021,Sud,Gabes,Ghannouche,Cotière,Raie,P.blanc,852,2021
31/10/2021,Sud,Medenine,Zarzis,Chalut benthique,Emissole,P.blanc,35.1,2021
31/10/2021,Sud,Medenine,Zarzis,Chalut benthique,Raie,P.blanc,409.5,2021
31/10/2021,Sud,Medenine,Zarzis,Cotière,Chien de mer,P.blanc,19069.18,2021
31/10/2021,Sud,Medenine,Zarzis,Cotière,Emissole,P.blanc,923,2021
31/10/2021,Sud,Medenine,Zarzis,Cotière,Raie,P.blanc,21413.6,2021
31/10/2021,Sud,Medenine,Zarzis,Cotière,Ange de mer,P.blanc,35203.22,2021
31/10/2021,Sud,Medenine,Houmtsouk,Cotière,Chien de mer,P.blanc,2840,2021
31/10/2021,Sud,Medenine,Houmtsouk,Cotière,Emissole,P.blanc,3095.6,2021
31/10/2021,Sud,Medenine,Houmtsouk,Cotière,Raie,P.blanc,1278,2021
31/10/2021,Sud,Medenine,Houmtsouk,Cotière,Ange de mer,P.blanc,482.8,2021
31/10/2021,Sud,Medenine,Elketf,Cotière,Chien de mer,P.blanc,781,2021
31/10/2021,Sud,Medenine,Elketf,Cotière,Emissole,P.blanc,1235.4,2021
31/10/2021,Sud,Medenine,Elketf,Cotière,Raie,P.blanc,852,2021
31/10/2021,Sud,Sfax,Sfax,Chalut benthique,Chien de mer,P.blanc,2961.27,2021
31/10/2021,Sud,Sfax,Sfax,Chalut benthique,Roussette,P.blanc,4403.88,2021
31/10/2021,Sud,Sfax,Sfax,Chalut benthique,Raie,P.blanc,4534.92,2021
31/10/2021,Sud,Sfax,Attaya,Cotière,Roussette,P.blanc,3976,2021
30/11/2021,Est,Mahdia,Mahdia,Chalut benthique,Chien de mer,P.blanc,1279.98,2021
30/11/2021,Est,Mahdia,Mahdia,Chalut benthique,Roussette,P.blanc,1645.02,2021
30/11/2021,Est,Mahdia,Mahdia,Chalut benthique,Raie,P.blanc,3689.01,2021
30/11/2021,Est,Mahdia,Mahdia,Cotière,Chien de mer,P.blanc,85.2,2021
30/11/2021,Est,Mahdia,Mahdia,Cotière,Raie,P.blanc,102.24,2021
30/11/2021,Est,Mahdia,Chebba,Chalut benthique,Chien de mer,P.blanc,40716,2021
30/11/2021,Est,Mahdia,Chebba,Chalut benthique,Raie,P.blanc,25272,2021
30/11/2021,Est,Mahdia,Chebba,Cotière,Chien de mer,P.blanc,43736,2021
30/11/2021,Est,Mahdia,Chebba,Cotière,Raie,P.blanc,3124,2021
30/11/2021,Est,Monastir,Monastir,Chalut benthique,Roussette,P.blanc,310.05,2021
30/11/2021,Est,Monastir,Monastir,Chalut benthique,Raie,P.blanc,222.3,2021
30/11/2021,Est,Monastir,Monastir,Cotière,Raie,P.blanc,539.6,2021
30/11/2021,Est,Monastir,Khnis,Cotière,Raie,P.blanc,545.28,2021
30/11/2021,Est,Monastir,Sayada,Chalut benthique,Raie,P.blanc,105.3,2021
30/11/2021,Est,Monastir,Sayada,Cotière,Roussette,P.blanc,866.2,2021
30/11/2021,Est,Monastir,Teboulba,Chalut benthique,Chien de mer,P.blanc,336.96,2021
30/11/2021,Est,Monastir,Teboulba,Chalut benthique,Raie,P.blanc,174.33,2021
30/11/2021,Est,Monastir,Teboulba,Cotière,Chien de mer,P.blanc,452.98,2021
30/11/2021,Est,Monastir,Teboulba,Cotière,Raie,P.blanc,278.32,2021
30/11/2021,Est,Monastir,Bekalta,Cotière,Emissole,P.blanc,1420,2021
30/11/2021,Est,Monastir,Bekalta,Cotière,Raie,P.blanc,2115.8,2021
30/11/2021,Est,Nabeul-E,Beni Khiar,Cotière,Chien de mer,P.blanc,21.3,2021
30/11/2021,Est,Nabeul-E,Beni Khiar,Cotière,Raie,P.blanc,617.7,2021
30/11/2021,Est,Sousse,Sousse,Chalut benthique,Chien de mer,P.blanc,532.35,2021
30/11/2021,Est,Sousse,Sousse,Chalut benthique,Raie,P.blanc,2144.61,2021
30/11/2021,Est,Sousse,Sousse,Cotière,Chien de mer,P.blanc,426,2021
30/11/2021,Est,Sousse,Sousse,Cotière,Raie,P.blanc,284,2021
30/11/2021,Est,Sousse,Hergla,Cotière,Chien de mer,P.blanc,355,2021
30/11/2021,Est,Sousse,Port el Kantaoui,Cotière,Chien de mer,P.blanc,213,2021
30/11/2021,Est,Sousse,Sidi Abdelhamid,Cotière,Chien de mer,P.blanc,213,2021
30/11/2021,Nord,Bèja,Zouaraa,Cotière,Raie,P.blanc,1278,2021
30/11/2021,Nord,Ben Arous,Rades,Cotière,Raie,P.blanc,142,2021
30/11/2021,Nord,Ben Arous,Ezzahra,Cotière,Raie,P.blanc,205.9,2021
30/11/2021,Nord,Ben Arous,Hammam lif,Cotière,Raie,P.blanc,71,2021
30/11/2021,Nord,Bizerte,Bizerte,Chalut benthique,Chien de mer,P.blanc,2287.35,2021
30/11/2021,Nord,Bizerte,Bizerte,Chalut benthique,Roussette,P.blanc,1811.16,2021
30/11/2021,Nord,Bizerte,Bizerte,Chalut benthique,Raie,P.blanc,3199.95,2021
30/11/2021,Nord,Bizerte,Bizerte,Cotière,Chien de mer,P.blanc,603.5,2021
30/11/2021,Nord,Bizerte,Cap.Zebib,Cotière,Chien de mer,P.blanc,62.48,2021
30/11/2021,Nord,Bizerte,Cap.Zebib,Cotière,Raie,P.blanc,73.84,2021
30/11/2021,Nord,Bizerte,Ghar.El melh,Cotière,Roussette,P.blanc,281.16,2021
30/11/2021,Nord,Bizerte,Ghar.El melh,Cotière,Raie,P.blanc,28.4,2021
30/11/2021,Nord,Jendouba,Tabarka,Chalut benthique,Chien de mer,P.blanc,608.4,2021
30/11/2021,Nord,Jendouba,Tabarka,Chalut benthique,Raie,P.blanc,1696.5,2021
30/11/2021,Nord,Jendouba,Tabarka,Cotière,Chien de mer,P.blanc,639,2021
30/11/2021,Nord,Jendouba,Tabarka,Cotière,Raie,P.blanc,170.4,2021
30/11/2021,Nord,Nabeul-N,Kélibia,Chalut benthique,Chien de mer,P.blanc,1276.47,2021
30/11/2021,Nord,Nabeul-N,Kélibia,Chalut benthique,Roussette,P.blanc,1326.78,2021
30/11/2021,Nord,Nabeul-N,Kélibia,Chalut benthique,Raie,P.blanc,3032.64,2021
30/11/2021,Nord,Nabeul-N,Kélibia,Cotière,Chien de mer,P.blanc,1499.52,2021
30/11/2021,Nord,Nabeul-N,Kélibia,Cotière,Raie,P.blanc,722.78,2021
30/11/2021,Nord,Nabeul-N,Sidi Daoud,Cotière,Chien de mer,P.blanc,355,2021
30/11/2021,Nord,Nabeul-N,Hammamet,Cotière,Chien de mer,P.blanc,113.6,2021
30/11/2021,Nord,Nabeul-N,Hammamet,Cotière,Raie,P.blanc,213,2021
30/11/2021,Nord,Nabeul-N,Hawaria,Cotière,Chien de mer,P.blanc,49.7,2021
30/11/2021,Nord,Nabeul-N,Hawaria,Cotière,Raie,P.blanc,21.3,2021
30/11/2021,Nord,Tunis,La Goulette,Chalut benthique,Chien de mer,P.blanc,685.62,2021
30/11/2021,Nord,Tunis,La Goulette,Chalut benthique,Roussette,P.blanc,217.62,2021
30/11/2021,Nord,Tunis,La Goulette,Chalut benthique,Emissole,P.blanc,1221.48,2021
30/11/2021,Nord,Tunis,La Goulette,Chalut benthique,Raie,P.blanc,2349.36,2021
30/11/2021,Nord,Tunis,La Goulette,Cotière,Raie,P.blanc,35.5,2021
30/11/2021,Sud,Gabes,Gabes,Cotière,Chien de mer,P.blanc,2059,2021
30/11/2021,Sud,Medenine,Zarzis,Chalut benthique,Raie,P.blanc,11.7,2021
30/11/2021,Sud,Medenine,Zarzis,Cotière,Chien de mer,P.blanc,5261.1,2021
30/11/2021,Sud,Medenine,Zarzis,Cotière,Emissole,P.blanc,7014.8,2021
30/11/2021,Sud,Medenine,Zarzis,Cotière,Raie,P.blanc,16152.5,2021
30/11/2021,Sud,Medenine,Zarzis,Cotière,Ange de mer,P.blanc,6184.1,2021
30/11/2021,Sud,Medenine,Houmtsouk,Cotière,Chien de mer,P.blanc,3124,2021
30/11/2021,Sud,Medenine,Houmtsouk,Cotière,Emissole,P.blanc,2385.6,2021
30/11/2021,Sud,Medenine,Houmtsouk,Cotière,Raie,P.blanc,1661.4,2021
30/11/2021,Sud,Medenine,Houmtsouk,Cotière,Ange de mer,P.blanc,1278,2021
30/11/2021,Sud,Medenine,Ajim,Cotière,Raie,P.blanc,383.4,2021
30/11/2021,Sud,Medenine,Elketf,Cotière,Chien de mer,P.blanc,738.4,2021
30/11/2021,Sud,Medenine,Elketf,Cotière,Emissole,P.blanc,4828,2021
30/11/2021,Sud,Medenine,Elketf,Cotière,Raie,P.blanc,142,2021
30/11/2021,Sud,Medenine,Hassi Jallaba,Cotière,Ange de mer,P.blanc,284,2021
30/11/2021,Sud,Sfax,Sfax,Chalut benthique,Chien de mer,P.blanc,4208.49,2021
30/11/2021,Sud,Sfax,Sfax,Chalut benthique,Roussette,P.blanc,3500.64,2021
30/11/2021,Sud,Sfax,Sfax,Chalut benthique,Raie,P.blanc,4305.6,2021
30/11/2021,Sud,Sfax,Sfax,Cotière,Raie,P.blanc,1852.674,2021
30/11/2021,Sud,Sfax,Ellouza,Cotière,Raie,P.blanc,2840,2021
30/11/2021,Sud,Sfax,Sidi Mansour,Cotière,Raie,P.blanc,527.0756,2021
30/11/2021,Sud,Sfax,Kratten,Cotière,Roussette,P.blanc,852,2021
31/12/2021,Est,Mahdia,Mahdia,Chalut benthique,Chien de mer,P.blanc,939.51,2021
31/12/2021,Est,Mahdia,Mahdia,Chalut benthique,Roussette,P.blanc,1618.11,2021
31/12/2021,Est,Mahdia,Mahdia,Chalut benthique,Raie,P.blanc,5232.24,2021
31/12/2021,Est,Mahdia,Mahdia,Cotière,Chien de mer,P.blanc,56.8,2021
31/12/2021,Est,Mahdia,Mahdia,Cotière,Raie,P.blanc,34.08,2021
31/12/2021,Est,Mahdia,Chebba,Chalut benthique,Chien de mer,P.blanc,41979.6,2021
31/12/2021,Est,Mahdia,Chebba,Chalut benthique,Raie,P.blanc,37206,2021
31/12/2021,Est,Mahdia,Chebba,Cotière,Chien de mer,P.blanc,39192,2021
31/12/2021,Est,Mahdia,Chebba,Cotière,Raie,P.blanc,6986.4,2021
31/12/2021,Est,Monastir,Monastir,Chalut benthique,Roussette,P.blanc,444.6,2021
31/12/2021,Est,Monastir,Monastir,Chalut benthique,Raie,P.blanc,608.4,2021
31/12/2021,Est,Monastir,Monastir,Cotière,Roussette,P.blanc,965.6,2021
31/12/2021,Est,Monastir,Monastir,Cotière,Raie,P.blanc,312.4,2021
31/12/2021,Est,Monastir,Sayada,Cotière,Roussette,P.blanc,653.2,2021
31/12/2021,Est,Monastir,Teboulba,Chalut benthique,Chien de mer,P.blanc,221.13,2021
31/12/2021,Est,Monastir,Teboulba,Chalut benthique,Raie,P.blanc,90.09,2021
31/12/2021,Est,Monastir,Teboulba,Cotière,Chien de mer,P.blanc,396.18,2021
31/12/2021,Est,Monastir,Teboulba,Cotière,Raie,P.blanc,71,2021
31/12/2021,Est,Monastir,Bekalta,Cotière,Emissole,P.blanc,1718.2,2021
31/12/2021,Est,Monastir,Bekalta,Cotière,Raie,P.blanc,1618.8,2021
31/12/2021,Est,Nabeul-E,Beni Khiar,Cotière,Chien de mer,P.blanc,85.2,2021
31/12/2021,Est,Nabeul-E,Beni Khiar,Cotière,Raie,P.blanc,1201.32,2021
31/12/2021,Est,Sousse,Sousse,Chalut benthique,Chien de mer,P.blanc,517.14,2021
31/12/2021,Est,Sousse,Sousse,Chalut benthique,Raie,P.blanc,10069.02,2021
31/12/2021,Est,Sousse,Sousse,Cotière,Chien de mer,P.blanc,142,2021
31/12/2021,Est,Sousse,Sousse,Cotière,Raie,P.blanc,142,2021
31/12/2021,Est,Sousse,Port el Kantaoui,Cotière,Chien de mer,P.blanc,284,2021
31/12/2021,Est,Sousse,Sidi Abdelhamid,Cotière,Chien de mer,P.blanc,113.6,2021
31/12/2021,Nord,Bèja,Zouaraa,Cotière,Raie,P.blanc,1420,2021
31/12/2021,Nord,Ben Arous,Hammam lif,Cotière,Raie,P.blanc,127.8,2021
31/12/2021,Nord,Bizerte,Bizerte,Chalut benthique,Chien de mer,P.blanc,1509.3,2021
31/12/2021,Nord,Bizerte,Bizerte,Chalut benthique,Roussette,P.blanc,2375.1,2021
31/12/2021,Nord,Bizerte,Bizerte,Chalut benthique,Raie,P.blanc,4410.9,2021
31/12/2021,Nord,Bizerte,Bizerte,Cotière,Chien de mer,P.blanc,738.4,2021
31/12/2021,Nord,Bizerte,Bizerte,Cotière,Raie,P.blanc,844.9,2021
31/12/2021,Nord,Bizerte,Cap.Zebib,Cotière,Chien de mer,P.blanc,35.5,2021
31/12/2021,Nord,Bizerte,Cap.Zebib,Cotière,Raie,P.blanc,184.6,2021
31/12/2021,Nord,Bizerte,Ghar.El melh,Cotière,Roussette,P.blanc,221.52,2021
31/12/2021,Nord,Bizerte,Ghar.El melh,Cotière,Raie,P.blanc,35.5,2021
31/12/2021,Nord,Jendouba,Tabarka,Chalut benthique,Chien de mer,P.blanc,421.2,2021
31/12/2021,Nord,Jendouba,Tabarka,Chalut benthique,Raie,P.blanc,1567.8,2021
31/12/2021,Nord,Jendouba,Tabarka,Cotière,Chien de mer,P.blanc,639,2021
31/12/2021,Nord,Jendouba,Tabarka,Cotière,Roussette,P.blanc,142,2021
31/12/2021,Nord,Jendouba,Tabarka,Cotière,Emissole,P.blanc,127.8,2021
31/12/2021,Nord,Jendouba,Tabarka,Cotière,Raie,P.blanc,497,2021
31/12/2021,Nord,Jendouba,Tabarka,Cotière,Ange de mer,P.blanc,213,2021
31/12/2021,Nord,Nabeul-N,Kélibia,Chalut benthique,Chien de mer,P.blanc,1533.87,2021
31/12/2021,Nord,Nabeul-N,Kélibia,Chalut benthique,Roussette,P.blanc,2933.19,2021
31/12/2021,Nord,Nabeul-N,Kélibia,Chalut benthique,Raie,P.blanc,5603.13,2021
31/12/2021,Nord,Nabeul-N,Kélibia,Cotière,Chien de mer,P.blanc,1067.84,2021
31/12/2021,Nord,Nabeul-N,Kélibia,Cotière,Raie,P.blanc,522.56,2021
31/12/2021,Nord,Nabeul-N,Hammamet,Cotière,Chien de mer,P.blanc,213,2021
31/12/2021,Nord,Nabeul-N,Hammamet,Cotière,Raie,P.blanc,113.6,2021
31/12/2021,Nord,Tunis,La Goulette,Chalut benthique,Chien de mer,P.blanc,168.48,2021
31/12/2021,Nord,Tunis,La Goulette,Chalut benthique,Roussette,P.blanc,449.28,2021
31/12/2021,Nord,Tunis,La Goulette,Chalut benthique,Emissole,P.blanc,856.44,2021
31/12/2021,Nord,Tunis,La Goulette,Chalut benthique,Raie,P.blanc,1633.32,2021
31/12/2021,Nord,Tunis,La Goulette,Cotière,Chien de mer,P.blanc,218.68,2021
31/12/2021,Nord,Tunis,La Goulette,Cotière,Raie,P.blanc,17.04,2021
31/12/2021,Sud,Medenine,Zarzis,Cotière,Chien de mer,P.blanc,1015.3,2021
31/12/2021,Sud,Medenine,Zarzis,Cotière,Emissole,P.blanc,3692,2021
31/12/2021,Sud,Medenine,Zarzis,Cotière,Raie,P.blanc,6737.9,2021
31/12/2021,Sud,Medenine,Zarzis,Cotière,Ange de mer,P.blanc,92.3,2021
31/12/2021,Sud,Medenine,Houmtsouk,Cotière,Chien de mer,P.blanc,1221.2,2021
31/12/2021,Sud,Medenine,Houmtsouk,Cotière,Emissole,P.blanc,284,2021
31/12/2021,Sud,Medenine,Houmtsouk,Cotière,Raie,P.blanc,1988,2021
31/12/2021,Sud,Medenine,Houmtsouk,Cotière,Ange de mer,P.blanc,369.2,2021
31/12/2021,Sud,Medenine,Elketf,Cotière,Chien de mer,P.blanc,596.4,2021
31/12/2021,Sud,Medenine,Elketf,Cotière,Emissole,P.blanc,6532,2021
31/12/2021,Sud,Medenine,Elketf,Cotière,Raie,P.blanc,184.6,2021
31/12/2021,Sud,Sfax,Sfax,Chalut benthique,Chien de mer,P.blanc,883.35,2021
31/12/2021,Sud,Sfax,Sfax,Chalut benthique,Roussette,P.blanc,1319.76,2021
31/12/2021,Sud,Sfax,Sfax,Chalut benthique,Raie,P.blanc,2160.99,2021
31/12/2021,Sud,Sfax,Sfax,Cotière,Raie,P.blanc,1852.674,2021
31/12/2021,Sud,Sfax,Ellouza,Cotière,Raie,P.blanc,2840,2021
31/12/2021,Sud,Sfax,Sidi Mansour,Cotière,Raie,P.blanc,527.0756,2021
31/12/2021,Sud,Sfax,Attaya,Cotière,Roussette,P.blanc,1278,2021